0.12,-79.63,0.010
0.12,-79.62,0.011
0.12,-79.62,0.012
0.13,-79.61,0.012
0.13,-79.61,0.013
0.13,-79.60,0.014
0.13,-79.60,0.014
0.13,-79.59,0.015
0.13,-79.59,0.016
0.14,-79.58,0.017
0.14,-79.58,0.018
0.14,-79.57,0.019
0.14,-79.57,0.020
0.14,-79.56,0.020
0.14,-79.56,0.020
0.14,-79.55,0.021
0.15,-79.55,0.022
0.15,-79.54,0.022
0.15,-79.54,0.022
0.15,-79.53,0.023
0.15,-79.52,0.024
0.16,-79.52,0.025
0.16,-79.51,0.026
0.16,-79.51,0.026
0.16,-79.50,0.027
0.16,-79.50,0.028
0.16,-79.49,0.028
0.16,-79.49,0.029
0.17,-79.48,0.030
0.17,-79.48,0.030
0.17,-79.47,0.030
0.17,-79.46,0.031
0.17,-79.46,0.031
0.18,-79.45,0.032
0.18,-79.45,0.032
0.18,-79.44,0.033
0.18,-79.44,0.033
0.18,-79.43,0.034
0.18,-79.42,0.035
0.19,-79.42,0.035
0.19,-79.41,0.036
0.19,-79.41,0.037
0.19,-79.40,0.038
0.19,-79.39,0.038
0.19,-79.39,0.039
0.19,-79.38,0.039
0.20,-79.38,0.040
0.20,-79.37,0.040
0.20,-79.36,0.041
0.20,-79.36,0.041
0.20,-79.35,0.041
0.21,-79.35,0.041
0.21,-79.34,0.042
0.21,-79.33,0.042
0.21,-79.33,0.043
0.21,-79.32,0.043
0.21,-79.32,0.044
0.21,-79.31,0.044
0.22,-79.30,0.045
0.22,-79.30,0.045
0.22,-79.29,0.046
0.22,-79.28,0.047
0.22,-79.27,0.047
0.23,-79.27,0.048
0.23,-79.26,0.048
0.23,-79.26,0.048
0.23,-79.25,0.049
0.23,-79.24,0.049
0.23,-79.24,0.050
0.24,-79.23,0.051
0.24,-79.22,0.051
0.24,-79.22,0.051
0.24,-79.21,0.051
0.24,-79.20,0.052
0.24,-79.20,0.052
0.24,-79.19,0.053
0.25,-79.18,0.053
0.25,-79.18,0.054
0.25,-79.17,0.054
0.25,-79.16,0.055
0.25,-79.15,0.055
0.26,-79.15,0.056
0.26,-79.14,0.056
0.26,-79.13,0.056
0.26,-79.13,0.056
0.26,-79.12,0.057
0.26,-79.11,0.057
0.26,-79.10,0.057
0.27,-79.10,0.057
0.27,-79.09,0.057
0.27,-79.08,0.057
0.27,-79.08,0.057
0.27,-79.07,0.058
0.28,-79.06,0.058
0.28,-79.05,0.058
0.28,-79.05,0.058
0.28,-79.04,0.059
0.28,-79.04,0.060
0.28,-79.03,0.061
0.29,-79.02,0.061
0.29,-79.01,0.062
0.29,-79.01,0.062
0.29,-79.00,0.062
0.29,-78.99,0.062
0.29,-78.98,0.062
0.30,-78.98,0.062
0.30,-78.97,0.062
0.30,-78.96,0.062
0.30,-78.95,0.062
0.30,-78.95,0.062
0.30,-78.94,0.062
0.30,-78.93,0.063
0.31,-78.93,0.063
0.31,-78.92,0.063
0.31,-78.91,0.064
0.31,-78.90,0.064
0.31,-78.89,0.064
0.31,-78.89,0.064
0.32,-78.88,0.064
0.32,-78.87,0.065
0.32,-78.87,0.065
0.32,-78.86,0.065
0.32,-78.85,0.065
0.33,-78.84,0.065
0.33,-78.84,0.066
0.33,-78.83,0.066
0.33,-78.82,0.067
0.33,-78.82,0.067
0.33,-78.81,0.068
0.34,-78.80,0.068
0.34,-78.79,0.068
0.34,-78.79,0.068
0.34,-78.78,0.069
0.34,-78.77,0.069
0.34,-78.76,0.069
0.35,-78.75,0.069
0.35,-78.75,0.069
0.35,-78.74,0.069
0.35,-78.73,0.069
0.35,-78.72,0.069
0.35,-78.72,0.069
0.35,-78.71,0.069
0.36,-78.70,0.069
0.36,-78.69,0.069
0.36,-78.69,0.070
0.36,-78.68,0.070
0.36,-78.67,0.070
0.36,-78.66,0.070
0.37,-78.66,0.070
0.37,-78.65,0.070
0.37,-78.64,0.071
0.37,-78.63,0.071
0.37,-78.63,0.071
0.38,-78.62,0.071
0.38,-78.61,0.071
0.38,-78.60,0.071
0.38,-78.59,0.071
0.38,-78.59,0.071
0.38,-78.58,0.072
0.39,-78.57,0.072
0.39,-78.56,0.072
0.39,-78.55,0.072
0.39,-78.55,0.072
0.39,-78.54,0.072
0.39,-78.53,0.072
0.40,-78.53,0.072
0.40,-78.52,0.072
0.40,-78.51,0.072
0.40,-78.50,0.073
0.40,-78.49,0.073
0.40,-78.49,0.073
0.40,-78.48,0.073
0.41,-78.47,0.073
0.41,-78.46,0.073
0.41,-78.46,0.073
0.41,-78.45,0.073
0.41,-78.44,0.073
0.41,-78.43,0.074
0.42,-78.42,0.074
0.42,-78.42,0.074
0.42,-78.41,0.074
0.42,-78.40,0.074
0.42,-78.39,0.074
0.43,-78.38,0.074
0.43,-78.38,0.074
0.43,-78.37,0.074
0.43,-78.36,0.074
0.43,-78.35,0.074
0.43,-78.34,0.074
0.44,-78.34,0.074
0.44,-78.33,0.075
0.44,-78.32,0.075
0.44,-78.31,0.075
0.44,-78.31,0.075
0.44,-78.30,0.075
0.45,-78.29,0.075
0.45,-78.28,0.075
0.45,-78.27,0.075
0.45,-78.27,0.075
0.45,-78.26,0.075
0.45,-78.25,0.075
0.45,-78.24,0.076
0.46,-78.23,0.076
0.46,-78.23,0.076
0.46,-78.22,0.076
0.46,-78.21,0.076
0.46,-78.20,0.076
0.46,-78.20,0.076
0.47,-78.19,0.076
0.47,-78.18,0.076
0.47,-78.17,0.076
0.47,-78.16,0.076
0.47,-78.15,0.076
0.48,-78.15,0.076
0.48,-78.14,0.076
0.48,-78.13,0.076
0.48,-78.12,0.076
0.48,-78.11,0.076
0.48,-78.11,0.076
0.49,-78.10,0.076
0.49,-78.09,0.076
0.49,-78.08,0.076
0.49,-78.07,0.076
0.49,-78.07,0.076
0.49,-78.06,0.076
0.50,-78.05,0.076
0.50,-78.04,0.076
0.50,-78.03,0.076
0.50,-78.03,0.076
0.50,-78.02,0.077
0.50,-78.01,0.077
0.50,-78.00,0.077
0.51,-77.99,0.077
0.51,-77.99,0.077
0.51,-77.98,0.077
0.51,-77.97,0.077
0.51,-77.96,0.077
0.51,-77.95,0.077
0.52,-77.95,0.077
0.52,-77.94,0.077
0.52,-77.93,0.077
0.52,-77.92,0.077
0.52,-77.91,0.077
0.53,-77.91,0.077
0.53,-77.90,0.077
0.53,-77.89,0.077
0.53,-77.88,0.077
0.53,-77.87,0.077
0.53,-77.87,0.077
0.53,-77.86,0.077
0.54,-77.85,0.078
0.54,-77.84,0.078
0.54,-77.83,0.078
0.54,-77.83,0.078
0.54,-77.82,0.078
0.55,-77.81,0.078
0.55,-77.80,0.078
0.55,-77.79,0.078
0.55,-77.78,0.078
0.55,-77.78,0.078
0.55,-77.77,0.078
0.55,-77.76,0.078
0.56,-77.75,0.078
0.56,-77.75,0.078
0.56,-77.74,0.078
0.56,-77.73,0.078
0.56,-77.72,0.078
0.57,-77.71,0.078
0.57,-77.71,0.078
0.57,-77.70,0.078
0.57,-77.69,0.078
0.57,-77.68,0.079
0.57,-77.67,0.079
0.58,-77.67,0.079
0.58,-77.66,0.079
0.58,-77.65,0.079
0.58,-77.64,0.079
0.58,-77.63,0.079
0.58,-77.62,0.079
0.58,-77.62,0.079
0.59,-77.61,0.079
0.59,-77.60,0.079
0.59,-77.59,0.079
0.59,-77.58,0.079
0.59,-77.58,0.079
0.60,-77.57,0.079
0.60,-77.56,0.079
0.60,-77.55,0.079
0.60,-77.54,0.079
0.60,-77.54,0.079
0.60,-77.53,0.079
0.60,-77.52,0.079
0.61,-77.51,0.079
0.61,-77.50,0.079
0.61,-77.50,0.079
0.61,-77.49,0.079
0.61,-77.48,0.079
0.62,-77.47,0.079
0.62,-77.46,0.079
0.62,-77.45,0.079
0.62,-77.45,0.079
0.62,-77.44,0.079
0.62,-77.43,0.079
0.63,-77.42,0.079
0.63,-77.41,0.079
0.63,-77.41,0.079
0.63,-77.40,0.079
0.63,-77.39,0.079
0.63,-77.38,0.079
0.63,-77.37,0.079
0.64,-77.37,0.079
0.64,-77.36,0.079
0.64,-77.35,0.079
0.64,-77.34,0.080
0.64,-77.33,0.080
0.65,-77.32,0.080
0.65,-77.32,0.080
0.65,-77.31,0.080
0.65,-77.30,0.080
0.65,-77.29,0.080
0.65,-77.28,0.080
0.65,-77.28,0.080
0.66,-77.27,0.080
0.66,-77.26,0.080
0.66,-77.25,0.080
0.66,-77.24,0.080
0.66,-77.23,0.081
0.67,-77.23,0.081
0.67,-77.22,0.081
0.67,-77.21,0.081
0.67,-77.20,0.081
0.67,-77.19,0.081
0.67,-77.19,0.081
0.68,-77.18,0.081
0.68,-77.17,0.081
0.68,-77.16,0.081
0.68,-77.15,0.081
0.68,-77.14,0.081
0.68,-77.14,0.081
0.68,-77.13,0.081
0.69,-77.12,0.081
0.69,-77.11,0.081
0.69,-77.10,0.081
0.69,-77.10,0.081
0.69,-77.09,0.081
0.70,-77.08,0.081
0.70,-77.07,0.081
0.70,-77.06,0.081
0.70,-77.05,0.081
0.70,-77.04,0.081
0.70,-77.04,0.081
0.70,-77.03,0.081
0.71,-77.02,0.081
0.71,-77.01,0.081
0.71,-77.00,0.081
0.71,-77.00,0.081
0.71,-76.99,0.081
0.72,-76.98,0.081
0.72,-76.97,0.081
0.72,-76.97,0.081
0.72,-76.96,0.081
0.72,-76.95,0.081
0.72,-76.94,0.081
0.73,-76.93,0.081
0.73,-76.92,0.081
0.73,-76.91,0.081
0.73,-76.91,0.081
0.73,-76.90,0.081
0.73,-76.89,0.081
0.73,-76.88,0.081
0.74,-76.87,0.081
0.74,-76.87,0.081
0.74,-76.86,0.081
0.74,-76.85,0.081
0.74,-76.84,0.081
0.75,-76.83,0.081
0.75,-76.83,0.081
0.75,-76.82,0.081
0.75,-76.81,0.082
0.75,-76.80,0.082
0.75,-76.79,0.082
0.75,-76.78,0.082
0.76,-76.78,0.082
0.76,-76.77,0.082
0.76,-76.76,0.082
0.76,-76.75,0.082
0.76,-76.74,0.082
0.77,-76.73,0.082
0.77,-76.73,0.082
0.77,-76.72,0.082
0.77,-76.71,0.082
0.77,-76.70,0.082
0.77,-76.69,0.082
0.78,-76.68,0.082
0.78,-76.68,0.082
0.78,-76.67,0.082
0.78,-76.66,0.082
0.78,-76.65,0.082
0.78,-76.64,0.082
0.78,-76.64,0.082
0.79,-76.63,0.082
0.79,-76.62,0.082
0.79,-76.61,0.082
0.79,-76.60,0.082
0.79,-76.60,0.082
0.80,-76.59,0.082
0.80,-76.58,0.082
0.80,-76.57,0.082
0.80,-76.56,0.082
0.80,-76.56,0.082
0.80,-76.55,0.082
0.80,-76.54,0.082
0.81,-76.53,0.082
0.81,-76.52,0.082
0.81,-76.51,0.082
0.81,-76.50,0.082
0.81,-76.50,0.082
0.82,-76.49,0.082
0.82,-76.48,0.082
0.82,-76.47,0.082
0.82,-76.46,0.082
0.82,-76.46,0.082
0.82,-76.45,0.082
0.83,-76.44,0.082
0.83,-76.43,0.082
0.83,-76.42,0.082
0.83,-76.41,0.082
0.83,-76.41,0.082
0.83,-76.40,0.082
0.83,-76.39,0.082
0.84,-76.38,0.082
0.84,-76.37,0.082
0.84,-76.36,0.082
0.84,-76.36,0.082
0.84,-76.35,0.082
0.85,-76.34,0.082
0.85,-76.33,0.082
0.85,-76.32,0.082
0.85,-76.32,0.082
0.85,-76.31,0.082
0.85,-76.30,0.082
0.85,-76.29,0.082
0.86,-76.28,0.082
0.86,-76.27,0.082
0.86,-76.26,0.082
0.86,-76.26,0.082
0.86,-76.25,0.082
0.87,-76.24,0.083
0.87,-76.23,0.083
0.87,-76.22,0.083
0.87,-76.22,0.083
0.87,-76.21,0.083
0.87,-76.20,0.083
0.88,-76.19,0.083
0.88,-76.18,0.083
0.88,-76.17,0.083
0.88,-76.17,0.083
0.88,-76.16,0.083
0.88,-76.15,0.083
0.88,-76.14,0.083
0.89,-76.13,0.083
0.89,-76.13,0.083
0.89,-76.12,0.083
0.89,-76.11,0.083
0.89,-76.10,0.083
0.90,-76.09,0.083
0.90,-76.08,0.083
0.90,-76.08,0.083
0.90,-76.07,0.083
0.90,-76.06,0.083
0.90,-76.05,0.083
0.90,-76.04,0.083
0.91,-76.03,0.083
0.91,-76.03,0.083
0.91,-76.02,0.083
0.91,-76.01,0.083
0.91,-76.00,0.083
0.92,-75.99,0.083
0.92,-75.98,0.083
0.92,-75.98,0.083
0.92,-75.97,0.083
0.92,-75.96,0.083
0.92,-75.95,0.083
0.93,-75.94,0.083
0.93,-75.94,0.083
0.93,-75.93,0.083
0.93,-75.92,0.083
0.93,-75.91,0.083
0.93,-75.90,0.083
0.93,-75.89,0.083
0.94,-75.89,0.083
0.94,-75.88,0.083
0.94,-75.87,0.083
0.94,-75.86,0.083
0.94,-75.85,0.083
0.95,-75.84,0.083
0.95,-75.84,0.083
0.95,-75.83,0.083
0.95,-75.82,0.083
0.95,-75.81,0.083
0.95,-75.80,0.083
0.95,-75.80,0.083
0.96,-75.79,0.083
0.96,-75.78,0.083
0.96,-75.77,0.083
0.96,-75.76,0.083
0.96,-75.75,0.083
0.97,-75.74,0.083
0.97,-75.74,0.083
0.97,-75.73,0.083
0.97,-75.72,0.083
0.97,-75.71,0.083
0.97,-75.70,0.083
0.98,-75.70,0.083
0.98,-75.69,0.083
0.98,-75.68,0.083
0.98,-75.67,0.083
0.98,-75.66,0.083
0.98,-75.66,0.083
0.98,-75.65,0.083
0.99,-75.64,0.083
0.99,-75.63,0.083
0.99,-75.62,0.083
0.99,-75.61,0.083
0.99,-75.60,0.083
1.00,-75.60,0.083
1.00,-75.59,0.083
1.00,-75.58,0.083
1.00,-75.57,0.083
1.00,-75.56,0.083
1.00,-75.56,0.083
1.00,-75.55,0.083
1.01,-75.54,0.083
1.01,-75.53,0.083
1.01,-75.52,0.083
1.01,-75.51,0.083
1.01,-75.51,0.083
1.02,-75.50,0.083
1.02,-75.49,0.083
1.02,-75.48,0.083
1.02,-75.47,0.083
1.02,-75.46,0.083
1.02,-75.46,0.083
1.03,-75.45,0.083
1.03,-75.44,0.083
1.03,-75.43,0.083
1.03,-75.42,0.083
1.03,-75.41,0.083
1.03,-75.41,0.083
1.03,-75.40,0.083
1.04,-75.39,0.083
1.04,-75.38,0.083
1.04,-75.37,0.083
1.04,-75.36,0.083
1.04,-75.36,0.083
1.05,-75.35,0.083
1.05,-75.34,0.083
1.05,-75.33,0.083
1.05,-75.32,0.083
1.05,-75.31,0.083
1.05,-75.31,0.083
1.05,-75.30,0.083
1.06,-75.29,0.083
1.06,-75.28,0.083
1.06,-75.27,0.083
1.06,-75.27,0.083
1.06,-75.26,0.083
1.07,-75.25,0.083
1.07,-75.24,0.083
1.07,-75.23,0.083
1.07,-75.22,0.083
1.07,-75.21,0.083
1.07,-75.21,0.083
1.08,-75.20,0.083
1.08,-75.19,0.083
1.08,-75.18,0.083
1.08,-75.17,0.083
1.08,-75.16,0.083
1.08,-75.16,0.083
1.08,-75.15,0.083
1.09,-75.14,0.083
1.09,-75.13,0.083
1.09,-75.12,0.083
1.09,-75.12,0.083
1.09,-75.11,0.083
1.09,-75.10,0.083
1.10,-75.09,0.083
1.10,-75.08,0.083
1.10,-75.07,0.083
1.10,-75.07,0.083
1.10,-75.06,0.083
1.11,-75.05,0.084
1.11,-75.04,0.084
1.11,-75.03,0.084
1.11,-75.03,0.084
1.11,-75.02,0.084
1.11,-75.01,0.084
1.12,-75.00,0.084
1.12,-74.99,0.084
1.12,-74.98,0.084
1.12,-74.97,0.084
1.12,-74.97,0.084
1.12,-74.96,0.084
1.13,-74.95,0.084
1.13,-74.94,0.084
1.13,-74.93,0.084
1.13,-74.93,0.084
1.13,-74.92,0.084
1.13,-74.91,0.084
1.13,-74.90,0.084
1.14,-74.89,0.084
1.14,-74.88,0.084
1.14,-74.88,0.084
1.14,-74.87,0.084
1.14,-74.86,0.084
1.14,-74.85,0.084
1.15,-74.84,0.084
1.15,-74.83,0.084
1.15,-74.83,0.084
1.15,-74.82,0.084
1.15,-74.81,0.084
1.16,-74.80,0.084
1.16,-74.79,0.084
1.16,-74.78,0.084
1.16,-74.77,0.084
1.16,-74.77,0.084
1.16,-74.76,0.084
1.17,-74.75,0.084
1.17,-74.74,0.084
1.17,-74.73,0.084
1.17,-74.73,0.084
1.17,-74.72,0.084
1.17,-74.71,0.084
1.18,-74.70,0.084
1.18,-74.69,0.084
1.18,-74.69,0.084
1.18,-74.68,0.084
1.18,-74.67,0.084
1.18,-74.66,0.084
1.18,-74.65,0.084
1.19,-74.64,0.084
1.19,-74.63,0.084
1.19,-74.63,0.084
1.19,-74.62,0.084
1.19,-74.61,0.084
1.19,-74.60,0.084
1.20,-74.59,0.084
1.20,-74.59,0.084
1.20,-74.58,0.084
1.20,-74.57,0.084
1.20,-74.56,0.084
1.21,-74.55,0.084
1.21,-74.54,0.084
1.21,-74.53,0.084
1.21,-74.53,0.084
1.21,-74.52,0.084
1.21,-74.51,0.084
1.22,-74.50,0.084
1.22,-74.49,0.084
1.22,-74.49,0.084
1.22,-74.48,0.084
1.22,-74.47,0.084
1.22,-74.46,0.084
1.23,-74.45,0.084
1.23,-74.44,0.084
1.23,-74.43,0.084
1.23,-74.43,0.084
1.23,-74.42,0.084
1.23,-74.41,0.084
1.23,-74.40,0.084
1.24,-74.39,0.084
1.24,-74.39,0.084
1.24,-74.38,0.084
1.24,-74.37,0.084
1.24,-74.36,0.084
1.24,-74.35,0.084
1.25,-74.34,0.084
1.25,-74.33,0.084
1.25,-74.33,0.084
1.25,-74.32,0.084
1.25,-74.31,0.084
1.26,-74.30,0.084
1.26,-74.29,0.084
1.26,-74.29,0.084
1.26,-74.28,0.084
1.26,-74.27,0.084
1.26,-74.26,0.084
1.27,-74.25,0.084
1.27,-74.25,0.084
1.27,-74.24,0.084
1.27,-74.23,0.084
1.27,-74.22,0.084
1.27,-74.21,0.084
1.28,-74.20,0.084
1.28,-74.19,0.084
1.28,-74.19,0.084
1.28,-74.18,0.084
1.28,-74.17,0.084
1.28,-74.16,0.084
1.28,-74.15,0.084
1.29,-74.14,0.084
1.29,-74.14,0.084
1.29,-74.13,0.084
1.29,-74.12,0.084
1.29,-74.11,0.084
1.29,-74.10,0.084
1.30,-74.09,0.084
1.30,-74.09,0.084
1.30,-74.08,0.084
1.30,-74.07,0.084
1.30,-74.06,0.084
1.31,-74.05,0.084
1.31,-74.04,0.084
1.31,-74.04,0.084
1.31,-74.03,0.084
1.31,-74.02,0.084
1.31,-74.01,0.084
1.32,-74.00,0.084
1.32,-73.99,0.084
1.32,-73.99,0.084
1.32,-73.98,0.084
1.32,-73.97,0.084
1.32,-73.96,0.084
1.33,-73.95,0.084
1.33,-73.94,0.084
1.33,-73.94,0.084
1.33,-73.93,0.084
1.33,-73.92,0.084
